Code,Year,CO2 emissions per capita,Daily calorie supply per person,GDP per capita,"Measles, first dose (MCV1)",Polio (Pol3),Tetanus (DTP3),Life expectancy,Military expenditure (% of GDP),Political regime,"Population, total",Share of the population using the Internet,Share of the population using at least basic sanitation,Share of the labor force employed in agriculture,Share of the population with access to electricity
DNK,2005,9.509078,3413.0237,42264.63,95.0,93.0,93.0,78.2259,1.3081114,3,5419550.0,82.74,99.59724,3.18,100.0
DNK,2006,10.942724,3409.24,44025.484,90.0,93.0,93.0,78.2234,1.3750558,3,5437425.0,86.65,99.59724,3.09,100.0
DNK,2007,10.017085,3449.0344,44481.47,89.0,87.0,87.0,78.3494,1.3040228,3,5461604.0,85.03,99.59724,2.96,100.0
DNK,2008,9.329914,3327.355,44246.4,87.0,88.0,88.0,78.7144,1.3488269,3,5493762.0,85.02,99.59723,2.71,100.0
DNK,2009,8.844816,3340.5024,42090.17,84.0,89.0,89.0,78.9574,1.3444123,3,5523169.0,86.84,99.59723,2.76,100.0
DNK,2010,8.866418,3510.9668,42932.4,85.0,90.0,90.0,79.2473,1.3971018,3,5547865.0,88.72,99.59723,2.54,100.0
DNK,2011,7.9407773,3494.5513,43575.0,87.0,91.0,91.0,79.786,1.3123393,3,5570848.0,89.81,99.59723,2.4,100.0
DNK,2012,7.128379,3478.5857,43509.613,90.0,94.0,94.0,80.0822,1.3532931,3,5591911.0,92.26,99.59724,2.64,100.0
DNK,2013,7.4373164,3551.228,43743.61,89.0,94.0,94.0,80.3063,1.2235249,3,5615333.0,94.6297,99.59723,2.59,100.0
DNK,2014,6.6571136,3654.8967,44215.633,90.0,94.0,94.0,80.6319,1.1497978,3,5643795.0,95.9935,99.59724,2.48,100.0
DNK,2015,6.177417,3700.4814,44940.887,91.0,93.0,93.0,80.7394,1.1148131,3,5683698.0,96.3305,99.59724,2.49,100.0
DNK,2016,6.44471,3670.1626,46018.984,94.0,94.0,94.0,80.8814,1.1510715,3,5728196.0,96.9678,99.59723,2.33,100.0
DNK,2017,6.0127726,3656.4236,47022.01,97.0,98.0,98.0,81.1116,1.1399854,3,5765164.0,97.0994,99.59723,2.11,100.0
DNK,2018,5.973422,3816.4172,47717.457,95.0,97.0,97.0,80.9909,1.2831049,3,5793824.0,97.3192,99.59723,2.19,100.0
DNK,2019,5.3228407,3763.7915,48238.656,96.0,97.0,97.0,81.4343,1.2992066,3,5814618.0,98.0464,99.59723,2.22,100.0
DJI,2000,0.49028134,1928.1265,1880.9988,50.0,46.0,46.0,56.7341,5.0691013,1,747326.0,0.194501,43.80056,40.08,56.0
DJI,2004,0.49229845,1980.5237,2097.1233,60.0,64.0,64.0,58.1033,5.607179,1,826133.0,0.781317,43.88351,37.65,56.6
DJI,2005,0.4933804,2097.1873,2126.8052,65.0,71.0,71.0,58.5483,4.5077567,1,839174.0,0.953611,45.41391,36.94,56.8
DJI,2006,0.48381394,2130.7576,2342.2192,67.0,72.0,72.0,58.9617,4.587634,1,855767.0,1.27004,46.94023,36.1,55.5
DJI,2007,0.5195202,2205.5115,2396.018,74.0,88.0,88.0,59.3617,2.901075,1,874530.0,1.62,48.462025,35.23,57.2
DJI,2008,0.5540701,2220.2122,2463.4448,73.0,89.0,89.0,59.815,2.6275826,1,892739.0,2.26,49.979263,34.3,57.4
DOM,2000,2.2060328,2244.4165,6788.084,85.0,71.0,78.0,70.3647,1.0300965,2,8584196.0,3.70469,76.597244,15.6,88.8
DOM,2001,2.188307,2278.3816,6917.0303,88.0,71.0,72.0,70.5531,1.2134961,2,8720287.0,4.42939,77.148605,14.39,89.8
DOM,2002,2.3576155,2306.365,7327.3657,86.0,74.0,82.0,70.7193,1.0589192,2,8852231.0,6.82373,77.699,15.22,89.7
DOM,2003,2.3673694,2164.5654,7324.6973,83.0,65.0,79.0,70.8562,0.7641451,2,8980626.0,7.89839,78.30326,14.27,89.2
DOM,2004,1.894983,2240.8523,7441.4478,81.0,66.0,79.0,70.7303,0.687618,2,9104889.0,8.86555,78.92712,14.24,90.3
DOM,2005,1.935153,2357.7693,8156.431,79.0,86.0,87.0,71.0435,0.76653636,2,9225035.0,11.4832,79.54579,13.68,90.1
DOM,2006,2.0372174,2401.921,9059.885,80.0,88.0,89.0,71.0542,0.68342334,2,9341187.0,14.8449,80.159805,13.69,90.1
DOM,2007,2.1055288,2443.493,9866.458,80.0,86.0,85.0,71.0973,0.6276191,2,9455663.0,17.66,80.76884,12.85,96.9
DOM,2008,2.1136951,2395.4536,10225.529,80.0,86.0,82.0,71.3307,0.69986165,2,9573135.0,20.82,81.37291,12.68,97.6
DOM,2009,2.0305235,2438.5632,10365.675,81.0,85.0,82.0,71.5866,0.66746116,2,9695270.0,27.72,81.971115,13.13,97.9
DOM,2010,2.0819619,2590.8772,11276.461,81.0,85.0,88.0,72.0393,0.66753167,2,9820180.0,31.4,82.56435,12.42,98.1
DOM,2011,2.103672,2647.1992,11679.0,82.0,84.0,84.0,72.4958,0.6029281,2,9945623.0,38.0,83.140015,12.04,97.9
DOM,2012,2.075673,2682.5203,11854.366,82.0,85.0,85.0,72.8165,0.65315145,2,10070409.0,42.32,83.70298,11.36,97.9
DOM,2013,2.0445297,2741.9878,12290.143,77.0,82.0,83.0,73.0383,0.61182475,2,10193838.0,45.9,84.26182,11.08,98.4
DOM,2014,2.0613797,2812.962,13011.521,82.0,90.0,91.0,73.1449,0.6514378,2,10315523.0,49.58,84.81681,11.26,98.5
DOM,2015,2.2028282,2795.611,13765.119,84.0,87.0,85.0,72.9821,0.64367497,2,10434826.0,54.2158,85.36812,9.72,98.6
DOM,2016,2.2878761,2890.5,14530.1,79.0,82.0,87.0,72.8894,0.6340305,2,10551430.0,63.8709,85.91567,8.93,98.9
DOM,2017,2.1988876,2939.8684,15053.832,80.0,80.0,84.0,73.3702,0.6660635,2,10666846.0,67.5712,86.45918,9.58,100.0
DOM,2018,2.337508,3001.2705,15944.744,85.0,86.0,87.0,73.5553,0.6939911,2,10782048.0,74.822,86.99703,9.33,98.9
DOM,2019,2.6134562,3055.3792,16587.236,90.0,92.0,89.0,73.1119,0.68958306,2,10894043.0,79.7155,87.529434,8.78,99.0
ECU,2000,1.6509491,2256.8696,6908.243,99.0,83.0,87.0,72.0896,1.5173395,2,12689215.0,1.46219,73.02479,29.83,93.7
ECU,2001,1.815233,2194.7222,7131.194,99.0,90.0,89.0,72.5709,1.660393,2,12910736.0,2.67044,73.682274,29.65,94.0
ECU,2002,1.8922564,2219.5227,7359.707,99.0,88.0,88.0,73.1643,1.8666234,2,13138473.0,4.2608,74.29404,29.71,94.2
ECU,2003,2.0275195,2186.8005,7468.5034,99.0,97.0,87.0,73.632,2.3865495,2,13372304.0,4.46023,74.87654,29.8,95.0
ECU,2004,2.1537893,2212.9634,7958.921,99.0,90.0,88.0,73.8676,2.017335,2,13608700.0,4.83444,75.45566,30.44,94.8
ECU,2005,2.2137334,2236.7712,8256.777,93.0,89.0,92.0,73.9092,2.3684888,2,13846162.0,5.99426,76.258675,30.35,95.8
ECU,2006,2.1142087,2219.1672,8521.56,97.0,92.0,96.0,74.0104,2.079195,2,14086138.0,7.2,77.060905,29.62,96.3
ECU,2007,2.4002497,2203.6123,8633.584,98.0,95.0,96.0,74.2259,2.6279507,2,14328783.0,10.8,77.86272,28.49,96.8
ECU,2008,2.091753,2287.0398,9103.872,98.0,94.0,96.0,74.7085,2.6922066,2,14575201.0,18.8,78.66376,27.96,97.2
ECU,2009,2.2807763,2279.194,9081.37,97.0,91.0,94.0,74.9011,3.2431993,2,14825960.0,24.6,79.46405,28.54,96.5
ECU,2010,2.41893,2595.9487,9327.213,95.0,88.0,91.0,75.1876,3.072574,2,15076697.0,29.03,80.26378,27.88,97.5
ECU,2011,2.510752,2601.4998,9985.0,94.0,85.0,88.0,75.1794,3.1064744,2,15326232.0,31.3668,81.05781,27.91,96.9
ECU,2012,2.4076736,2594.6792,10398.948,96.0,85.0,87.0,75.4857,2.9518147,2,15572195.0,35.1351,81.84815,27.98,97.2
ECU,2013,2.5105705,2553.0098,10761.351,97.0,87.0,87.0,75.8322,2.832987,2,15807132.0,40.2791,82.638565,26.65,98.0
ECU,2014,2.7289972,2601.2888,11016.161,85.0,84.0,83.0,76.1409,2.712791,2,16035127.0,45.5904,83.4289,25.28,99.0
ECU,2015,2.5388634,2603.8503,10878.766,84.0,84.0,78.0,76.2219,2.6720726,2,16266229.0,48.9404,84.21944,26.19,98.8
ECU,2016,2.3855908,2537.4097,10603.806,86.0,79.0,83.0,76.0942,2.5731168,2,16505142.0,54.0629,85.009926,26.94,98.7
ECU,2017,2.3387234,2549.7808,10715.15,81.0,83.0,85.0,76.2197,2.3573842,2,16759515.0,55.8,85.80049,27.69,99.2
ECU,2018,2.2552624,2541.5513,10716.904,83.0,85.0,85.0,77.2484,2.371999,2,17049542.0,57.5,86.59284,28.83,98.7
ECU,2019,2.3115683,2508.7205,10586.937,83.0,85.0,85.0,77.2862,2.1803818,2,17340017.0,59.2,87.386635,29.74,99.1
EGY,2000,1.9544393,3047.8845,6593.5317,98.0,98.0,98.0,67.3323,2.551265,1,73083287.0,0.641265,91.97457,29.63,97.7
EGY,2001,1.6928145,3068.884,6914.937,97.0,99.0,99.0,67.6118,2.9855685,1,74652035.0,0.838946,92.18866,28.54,97.4
EGY,2002,1.6836745,3076.5366,7142.6865,97.0,97.0,97.0,67.8456,3.2784548,1,76239140.0,2.72,92.40278,27.52,97.5
EGY,2003,1.9261036,3013.488,7365.8027,98.0,98.0,98.0,68.0451,3.1772852,1,77853548.0,4.03789,92.61691,29.87,98.8
EGY,2004,1.9114492,2939.0178,7661.86,97.0,97.0,97.0,68.211,2.8775313,1,79477441.0,11.92,92.83107,31.83,97.8
EGY,2005,2.0583456,2979.9446,8021.8833,98.0,98.0,98.0,68.3552,2.7142205,1,81101012.0,12.75,93.04524,30.94,99.4
EGY,2006,2.1570544,2991.116,8509.614,98.0,98.0,98.0,68.4929,2.6062186,1,82700404.0,13.66,93.25943,31.23,99.0
EGY,2007,2.245012,3034.3357,9130.598,97.0,98.0,98.0,68.6266,2.3796346,1,84276224.0,16.03,93.47143,31.76,98.4
EGY,2008,2.2810254,3068.3948,9698.017,92.0,97.0,97.0,68.7613,2.1807854,1,85864791.0,18.01,93.68212,31.69,99.8
EGY,2009,2.345589,3019.1753,10159.002,95.0,97.0,97.0,68.915,2.032645,1,87501635.0,20.0,93.892914,29.96,98.9
EGY,2010,2.2725692,3294.79,10719.291,96.0,97.0,97.0,69.0782,1.952967,1,89196073.0,21.6,94.10371,28.28,99.4
EGY,2011,2.4335008,3247.6897,10737.0,96.0,96.0,96.0,69.2322,1.8370256,0,91093066.0,25.6,94.3146,29.24,99.4
EGY,2012,2.28126,3237.3,10774.53,93.0,93.0,93.0,69.4643,1.6481757,1,93161000.0,26.4,94.52369,27.07,99.7
EGY,2013,2.2981055,3158.6997,10871.145,96.0,97.0,97.0,69.6317,1.6100571,0,95333551.0,29.4,94.732895,27.96,99.9
EGY,2015,2.2757032,3143.8103,11312.848,92.0,93.0,93.0,70.1346,1.7231474,1,99597334.0,37.8194,95.151405,25.82,99.3
EGY,2016,2.411969,3138.9602,11458.447,95.0,95.0,95.0,70.4367,1.6666051,1,101644583.0,41.2481,95.3608,25.57,100.0
EGY,2017,2.443332,3149.9202,11545.594,94.0,94.0,94.0,70.7086,1.4220316,1,103696055.0,44.9502,95.57162,25.05,100.0
EGY,2018,2.2889705,3166.2,11895.312,94.0,95.0,95.0,70.9741,1.2499663,1,105682092.0,46.9243,95.78382,21.66,100.0
EGY,2019,2.1762276,3162.49,12300.201,95.0,95.0,95.0,71.2128,1.1809717,1,107553159.0,57.2829,95.99745,20.62,100.0
SLV,2000,0.95025206,2547.6853,5403.715,97.0,98.0,99.0,67.7114,0.8403311,2,5943363.0,1.1774,80.603775,21.61,84.5
SLV,2001,0.9767586,2635.4602,5550.187,95.0,94.0,92.0,67.9645,1.09067,2,5968058.0,1.5,80.69199,21.8,87.1
SLV,2002,1.0081846,2652.435,5751.0605,93.0,81.0,81.0,68.5264,1.1302388,2,5986629.0,1.9,80.779884,19.75,87.5
SLV,2003,1.0662569,2610.1626,5957.201,90.0,93.0,94.0,68.7918,0.8413813,2,5998597.0,2.5,81.13187,18.24,87.0
SLV,2004,1.035191,2586.3772,6145.98,93.0,90.0,90.0,69.2948,0.8102144,2,6004673.0,3.2,81.47949,19.13,87.4
SLV,2005,1.0426328,2599.8613,6441.4956,99.0,89.0,89.0,69.3356,0.9042047,2,6005583.0,4.2,81.82227,19.99,87.5
SLV,2006,1.1144657,2617.649,6782.2314,98.0,96.0,96.0,69.6123,0.8881311,2,6002321.0,5.5,82.16081,18.86,89.2
SLV,2007,1.134631,2614.3242,7139.182,99.0,99.0,99.0,69.8195,0.9734448,2,6009820.0,6.11,82.50293,18.02,91.1
SLV,2008,1.057286,2626.3816,7312.656,95.0,98.0,98.0,70.1378,0.96181184,2,6029302.0,10.08,82.88971,18.69,91.0
SLV,2009,1.0387776,2631.3318,7166.159,91.0,91.0,91.0,70.3586,1.0788783,2,6048284.0,12.11,83.27045,20.91,91.1
SLV,2010,1.0360224,2627.8188,7351.1147,92.0,89.0,89.0,70.9088,1.0895537,2,6068253.0,15.9,83.6457,20.78,91.6
SLV,2011,1.0618316,2630.3308,7607.0,89.0,90.0,89.0,71.1918,1.0880615,2,6090128.0,18.9,84.01582,21.6,92.6
SLV,2012,1.0527395,2650.8313,7726.0,93.0,93.0,93.0,71.4201,1.0488096,2,6113977.0,20.3214,84.380745,20.97,93.7
SLV,2013,0.98683953,2640.2778,7845.0,94.0,90.0,92.0,71.2251,1.0799892,2,6138845.0,23.1093,84.740395,19.59,95.0
SLV,2014,0.99306273,2644.1992,7935.0,96.0,94.0,94.0,71.1442,1.035255,2,6162952.0,24.7617,85.095276,18.76,95.1
SLV,2015,1.0733306,2649.6123,8109.0,97.0,94.0,94.0,70.9524,1.05682,2,6183675.0,26.8026,85.44545,18.11,95.4
SLV,2016,1.0598669,2697.3862,8289.273,98.0,98.0,98.0,70.9081,1.023503,2,6200808.0,28.9971,85.78921,18.68,96.0
SLV,2017,0.9562393,2750.7563,8454.2,89.0,83.0,92.0,71.0074,1.0444695,2,6213538.0,33.8207,86.126465,18.58,96.8
SLV,2018,1.0373579,2785.5833,8644.79,87.0,89.0,89.0,71.3836,1.1322073,2,6219803.0,43.8,86.45658,16.71,97.0
SLV,2019,1.2268993,2848.1716,8849.834,96.0,97.0,96.0,71.7253,1.1800096,2,6222316.0,50.4912,86.73646,16.29,97.4
EST,2000,11.074418,2982.3171,16806.975,93.0,93.0,93.0,71.0142,1.3761322,3,1397001.0,28.577,99.75769,6.36,100.0
EST,2001,11.432236,2977.5964,17696.61,95.0,94.0,94.0,70.8336,1.500977,3,1388174.0,31.5275,99.75543,6.34,100.0
EST,2002,11.133531,2973.6487,18589.15,95.0,94.0,94.0,71.3637,1.6562605,3,1379438.0,41.52,99.751656,6.6,100.0
EST,2003,12.58399,3002.5815,19771.742,95.0,95.0,94.0,71.923,1.7355092,3,1370849.0,45.32,99.70674,6.24,100.0
EST,2004,12.711765,3010.6511,20803.758,96.0,95.0,94.0,72.3751,1.6871823,3,1362682.0,53.2,99.64523,5.06,100.0
EST,2005,12.613808,3097.2317,22518.541,96.0,96.0,96.0,73.0276,1.4497719,3,1354847.0,61.45,99.58384,5.19,100.0
EST,2006,12.204592,3136.6873,24578.816,96.0,95.0,95.0,73.1995,1.3873338,3,1346885.0,63.51,99.52256,5.06,100.0
EST,2007,14.865635,3155.4097,26177.871,96.0,95.0,95.0,73.1534,1.6572366,3,1340709.0,66.19,99.461395,4.78,100.0
EST,2008,13.323684,3240.9507,24429.021,95.0,95.0,95.0,74.2787,1.7671063,3,1337078.0,70.58,99.40035,3.9,100.0
EST,2009,10.794068,3268.904,20538.049,95.0,95.0,95.0,75.1519,1.7989725,3,1334528.0,72.5,99.339424,4.05,100.0
EST,2010,14.243671,3233.75,20713.426,95.0,94.0,94.0,75.8816,1.7003491,3,1331450.0,74.1,99.27861,4.22,100.0
EST,2011,14.274907,3220.5254,21997.0,94.0,93.0,93.0,76.3462,1.672455,3,1327366.0,76.5,99.21791,4.41,100.0
EST,2012,13.429013,3151.772,22784.3,94.0,94.0,94.0,76.4159,1.879849,3,1322615.0,78.3899,99.15749,4.49,100.0
EST,2013,14.897581,3175.34,23204.111,94.0,94.0,94.0,77.252,1.883816,3,1317920.0,80.0043,99.09716,4.26,100.0
EST,2014,14.290275,3177.723,23982.828,93.0,93.0,93.0,77.1104,1.8953547,3,1314457.0,84.2415,99.036705,3.86,100.0
EST,2015,12.003551,3130.34,24473.66,93.0,93.0,93.0,77.665,1.9894451,3,1314580.0,88.4097,99.03551,3.9,100.0
EST,2016,13.248403,3104.23,25196.154,93.0,93.0,93.0,77.7631,2.0280356,3,1315850.0,87.2402,99.03423,3.89,100.0
EST,2017,14.13057,3101.9265,26661.627,93.0,93.0,93.0,78.1814,1.9698868,3,1317430.0,88.1025,99.032845,3.53,100.0
EST,2018,13.465254,3197.541,27596.41,87.0,92.0,92.0,78.3339,1.9706132,3,1321972.0,89.357,99.03136,3.29,100.0
EST,2019,9.261298,3250.525,28505.604,88.0,91.0,91.0,78.7728,1.9984503,3,1326822.0,90.2289,99.029755,3.17,100.0
SWZ,2000,1.157503,2401.9558,4894.5205,92.0,87.0,84.0,47.6273,1.4602321,0,1041428.0,0.926192,50.251915,21.0,20.4
SWZ,2001,1.0457954,2366.6924,4976.905,93.0,87.0,84.0,46.3442,1.2557484,0,1051066.0,1.28159,50.748066,20.57,26.9
SWZ,2002,1.0202217,2438.814,5136.7246,93.0,87.0,85.0,45.3799,1.3935549,0,1059456.0,1.8162,51.277626,20.02,25.9
SWZ,2003,0.9411554,2484.6284,5377.5576,93.0,87.0,85.0,44.6321,1.4773979,0,1066706.0,2.43707,51.818024,19.47,28.7
SWZ,2004,0.9354865,2519.2234,5559.47,93.0,88.0,86.0,43.9064,1.5795201,0,1073170.0,3.22869,52.368935,18.91,31.4
SWZ,2005,0.9405999,2429.1072,5867.2334,93.0,88.0,86.0,43.9581,2.0332239,0,1079022.0,3.69696,52.930843,18.27,34.2
SWZ,2006,0.93589884,2396.947,6187.766,93.0,88.0,87.0,44.5628,1.6728934,0,1084442.0,3.69654,53.503456,17.66,35.2
SWZ,2007,0.9573921,2403.7947,6467.8203,94.0,88.0,87.0,45.1604,1.6444117,0,1090713.0,4.1,54.09129,17.1,39.8
SWZ,2008,0.9275966,2371.8994,6791.392,94.0,89.0,88.0,45.8527,1.9988203,0,1098098.0,6.85,54.711166,16.69,42.6
SWZ,2009,0.95482457,2389.0938,7011.095,94.0,89.0,88.0,46.9126,2.091122,0,1105158.0,8.94,55.329346,16.24,38.6
SWZ,2010,0.8965116,2141.468,7192.752,94.0,89.0,89.0,48.331,2.3667703,0,1111651.0,11.04,55.94572,15.76,45.6
SWZ,2011,0.8587666,2198.4504,7389.0,87.0,85.0,91.0,49.0568,2.218672,0,1117845.0,18.13,56.56019,15.32,51.2
SWZ,2012,0.98782957,2270.6497,7552.0,88.0,92.0,95.0,50.7143,1.9145569,0,1123870.0,20.7818,57.17231,14.79,54.3
SWZ,2013,1.1640495,2366.969,7805.0,97.0,98.0,98.0,52.1102,1.9518914,0,1130000.0,24.7,57.784916,14.34,57.5
SWZ,2014,0.67069316,2403.8994,7927.0,97.0,98.0,98.0,53.4913,1.8228693,0,1136305.0,25.0,58.39795,13.96,65.0
SWZ,2015,0.7438149,2387.125,7969.0,89.0,84.0,90.0,54.9407,1.7496023,0,1142822.0,25.643,59.011314,13.55,64.1
SWZ,2016,0.88929254,2387.1174,7993.1494,89.0,90.0,90.0,56.2284,2.0738256,0,1149516.0,28.57,59.624413,13.2,63.4
SWZ,2017,0.8383368,2412.5632,8092.3403,89.0,90.0,90.0,57.5742,1.9244549,0,1158198.0,35.3,60.23684,12.86,73.5
SWZ,2018,0.8682516,2475.1235,8219.499,85.0,90.0,90.0,58.7072,2.096044,0,1168933.0,39.4,60.848045,12.5,74.0
SWZ,2019,0.9316162,2461.1487,8375.426,81.0,89.0,90.0,59.8496,1.8904773,0,1179885.0,43.9,61.45752,12.15,77.0
ETH,2000,0.051368907,1749.2396,771.7315,28.0,48.0,30.0,50.8802,7.690239,1,67411496.0,0.0152638,2.9657664,76.7,12.7
ETH,2001,0.06137175,1788.7084,783.89636,29.0,51.0,32.0,51.4276,4.3926573,1,69487767.0,0.0371624,3.2263188,76.92,10.2
ETH,2002,0.06186438,1800.5608,793.9149,32.0,53.0,35.0,52.0851,3.7567344,1,71635521.0,0.0724023,3.4870996,77.41,11.9
ETH,2003,0.06596311,1836.9805,764.52826,33.0,56.0,37.0,52.8773,3.2962878,1,73832664.0,0.105812,3.7476945,78.01,13.5
ETH,2004,0.06780678,1832.2466,771.4652,35.0,58.0,39.0,53.7349,3.130536,1,76077211.0,0.155335,4.032814,77.92,15.2
ETH,2005,0.06324217,1922.4598,829.2432,40.0,61.0,43.0,54.364,2.8122182,1,78367476.0,0.21966,4.317251,78.12,14.0
ETH,2006,0.065897726,1908.1998,880.6544,44.0,61.0,46.0,55.4017,2.3071494,1,80703495.0,0.310593,4.6011963,77.43,18.6
ETH,2007,0.07026919,1894.3074,936.3743,49.0,63.0,50.0,56.5665,1.8962773,1,83103218.0,0.37,4.886819,76.65,20.3
ETH,2008,0.0750213,1949.0533,989.9804,54.0,65.0,54.0,57.7325,1.515848,1,85543670.0,0.45,5.196915,75.83,22.0
ETH,2009,0.073328234,1978.0962,1043.5319,59.0,67.0,58.0,58.715,1.2046015,1,88007641.0,0.54,5.5077987,75.04,23.7
ETH,2010,0.070071824,2188.2998,1106.383,64.0,68.0,61.0,59.7094,1.1539426,1,90538518.0,0.75,5.8200245,74.04,25.5
ETH,2011,0.07895706,2203.3198,1199.0,68.0,70.0,65.0,60.5947,1.0907065,1,93149977.0,1.1,6.133436,73.04,23.0
ETH,2012,0.08338755,2254.1,1291.7769,62.0,69.0,61.0,61.4426,0.86836153,1,95798771.0,2.9,6.4484644,72.11,29.0
ETH,2013,0.09898247,2310.39,1385.158,55.0,68.0,59.0,62.1613,0.8064172,1,98438752.0,4.6,6.7623634,71.03,30.8
ETH,2014,0.11415848,2385.8896,1488.9333,54.0,68.0,61.0,62.9272,0.76840776,1,101115615.0,7.7,7.0779386,70.21,27.2
ETH,2015,0.12095851,2483.1797,1601.2638,56.0,75.0,62.0,63.592,0.70541465,1,103867140.0,13.8552,7.3951755,69.4,29.0
ETH,2016,0.13421538,2471.9097,1722.3092,57.0,67.0,64.0,64.1624,0.6835672,1,106718163.0,15.3669,7.714373,68.64,42.9
ETH,2017,0.13315514,2523.1296,1840.3696,59.0,67.0,65.0,64.7659,0.67531073,1,109666482.0,15.6,8.035357,67.9,44.3
ETH,2018,0.14305523,2506.1997,1936.8275,54.0,65.0,62.0,65.2573,0.64585096,1,112664157.0,15.9,8.358759,67.29,44.8
ETH,2019,0.1484148,2469.31,2030.6775,56.0,64.0,61.0,65.7413,0.5799495,1,115737384.0,16.0,8.68474,66.63,48.0
FIN,2000,11.01523,3150.8801,32689.77,96.0,96.0,99.0,77.6713,1.24001,3,5176197.0,37.2485,99.44819,6.21,100.0
FIN,2001,12.050957,3171.0183,33481.68,96.0,95.0,98.0,78.1423,1.1431199,3,5187970.0,43.1054,99.44818,5.84,100.0
FIN,2002,12.508105,3151.668,33986.555,96.0,95.0,98.0,78.27,1.1534626,3,5200548.0,62.43,99.448166,5.53,100.0
FIN,2003,13.93796,3154.0254,34607.22,97.0,96.0,98.0,78.5334,1.4454745,3,5212958.0,69.22,99.44816,5.28,100.0
FIN,2004,13.187464,3187.9104,35888.613,97.0,96.0,98.0,78.8458,1.4677186,3,5228147.0,72.39,99.44814,5.01,100.0
FIN,2005,10.87746,3200.9524,36787.258,97.0,97.0,97.0,78.9711,1.4647045,3,5246078.0,74.48,99.448135,4.83,100.0
FIN,2006,12.983438,3238.077,38160.703,97.0,97.0,97.0,79.373,1.4427023,3,5266248.0,79.66,99.448135,4.67,100.0
FIN,2007,12.62386,3283.0378,39998.523,98.0,97.0,99.0,79.3911,1.2876099,3,5288715.0,80.78,99.44812,4.54,100.0
FIN,2008,11.033468,3238.8142,40129.652,97.0,97.0,99.0,79.695,1.3910253,3,5313379.0,83.67,99.44811,4.52,100.0
FIN,2009,10.474345,3236.1162,36662.613,98.0,99.0,99.0,79.831,1.5608454,3,5338854.0,82.49,99.448105,4.63,100.0
FIN,2010,11.950002,3166.0317,37615.113,98.0,99.0,99.0,80.0116,1.4917265,3,5363347.0,86.89,99.44809,4.44,100.0
FIN,2011,10.512902,3193.7925,38432.0,97.0,99.0,99.0,80.3916,1.4919937,3,5388236.0,88.71,99.44805,4.23,100.0
FIN,2012,9.448505,3267.8054,37715.01,97.0,99.0,99.0,80.5076,1.5316052,3,5413978.0,89.88,99.44801,4.16,100.0
FIN,2013,9.508818,3248.1455,37203.145,97.0,98.0,98.0,80.869,1.5400718,3,5439057.0,91.5144,99.44799,4.13,100.0
FIN,2014,8.719286,3243.4666,36907.92,96.0,98.0,98.0,81.0546,1.4592795,3,5461686.0,86.5304,99.44799,4.26,100.0
FIN,2015,8.064647,3240.3208,36986.7,95.0,97.0,97.0,81.3775,1.4581906,3,5479719.0,86.4221,99.44799,4.22,100.0
FIN,2016,8.598358,3269.8013,37924.152,95.0,92.0,92.0,81.3029,1.4315052,3,5495468.0,87.7036,99.44798,3.87,100.0
FIN,2017,8.107076,3269.7913,39043.19,94.0,89.0,89.0,81.4967,1.3608893,3,5508398.0,87.4689,99.44798,3.76,100.0
FIN,2018,8.291922,3318.5261,39430.906,96.0,91.0,91.0,81.6265,1.3716823,3,5515730.0,88.89,99.44798,3.71,100.0
FIN,2019,7.686688,3341.7334,39874.8,96.0,91.0,91.0,81.8643,1.3613229,3,5521754.0,89.6074,99.447975,3.78,100.0
FRA,2000,6.849684,3588.5933,33409.68,84.0,98.0,97.0,79.0438,2.092189,3,59483716.0,14.3079,98.663025,4.14,100.0
FRA,2001,6.8707247,3621.5203,33920.098,85.0,98.0,97.0,79.2208,2.041484,3,59905131.0,26.3259,98.662254,4.07,100.0
FRA,2002,6.746978,3639.077,34152.773,86.0,97.0,97.0,79.4109,2.0585728,3,60327247.0,30.18,98.66149,4.13,100.0
FRA,2003,6.799168,3574.4146,34292.03,87.0,96.0,97.0,79.419,2.106471,3,60741119.0,36.14,98.66073,4.25,100.0
FRA,2004,6.7686367,3544.9907,35093.824,88.0,99.0,98.0,80.3363,2.1141663,3,61175244.0,39.15,98.659966,3.87,100.0
FRA,2005,6.756068,3527.664,35495.465,87.0,98.0,98.0,80.3367,2.028137,3,61625031.0,42.87,98.659225,3.64,100.0
FRA,2006,6.5539103,3501.4033,36166.16,89.0,99.0,99.0,80.7449,1.9773774,3,62049831.0,46.87,98.65848,3.73,100.0
FRA,2007,6.3502436,3453.7065,36845.684,90.0,99.0,99.0,80.9602,1.9109577,3,62432438.0,66.09,98.65774,3.45,100.0
FRA,2008,6.2088747,3538.1497,36761.793,89.0,99.0,99.0,81.0392,1.899345,3,62780187.0,70.68,98.657,2.74,100.0
FRA,2009,5.8853593,3517.78,35534.926,89.0,98.0,98.0,81.1635,2.0987778,3,63106460.0,71.58,98.65624,2.93,100.0
FRA,2010,5.945996,3503.6897,36086.727,89.0,99.0,99.0,81.4047,1.9686438,3,63417366.0,77.28,98.65548,2.91,100.0
FRA,2011,5.572035,3490.5503,36691.0,89.0,99.0,99.0,81.781,1.8879462,3,63733776.0,77.82,98.65472,2.91,100.0
