Code,Year,Daily calorie supply per person
GMB,1969,1982.1177
GMB,1970,1907.8618
GMB,1971,1938.4346
GMB,1972,1776.3964
GMB,1973,1768.95
GMB,1974,1677.5247
GMB,1975,1553.1377
GMB,1976,1579.7007
GMB,1977,1561.6812
GMB,1978,1613.4742
GMB,1979,1607.1359
GMB,1980,1657.3767
GMB,1981,1721.614
GMB,1982,1755.9049
GMB,1983,1821.1442
GMB,1984,1852.6151
GMB,1985,2021.5933
GMB,1986,2193.7107
GMB,1987,2157.0054
GMB,1988,2134.9539
GMB,1989,2099.3467
GMB,1990,2192.7253
GMB,1991,2196.5835
GMB,1992,2136.9382
GMB,1993,2092.557
GMB,1994,2011.0769
GMB,1995,2017.6364
GMB,1996,2013.596
GMB,1997,2084.1409
GMB,1998,1983.8597
GMB,1999,2116.7153
GMB,2000,2187.5615
GMB,2001,2136.4937
GMB,2002,2089.3958
GMB,2003,2099.2363
GMB,2004,2116.364
GMB,2005,2105.027
GMB,2006,2070.9993
GMB,2007,2195.075
GMB,2008,2247.392
GMB,2009,2280.0706
GMB,2010,2676.1243
GMB,2011,2653.5835
GMB,2012,2640.801
GMB,2013,2607.764
GMB,2014,2560.5242
GMB,2015,2517.52
GMB,2016,2554.7244
GMB,2017,2498.5688
GMB,2018,2404.6367
GMB,2019,2446.163
GMB,2020,2405.7166
GMB,2021,2380.5154
GMB,2022,2437.758
GMB,2023,2402.3237
GEO,1992,1946.8693
GEO,1993,1941.4291
GEO,1994,1999.5557
GEO,1995,2456.482
GEO,1996,2637.6804
GEO,1997,2775.8167
GEO,1998,2768.6045
GEO,1999,2810.2778
GEO,2000,2812.405
GEO,2001,2934.007
GEO,2002,3079.203
GEO,2003,3200.1458
GEO,2004,3230.3462
GEO,2005,3315.568
GEO,2006,3186.057
GEO,2007,3235.0605
GEO,2008,3331.1433
GEO,2009,3309.508
GEO,2010,2771.8914
GEO,2011,2794.237
GEO,2012,2815.8914
GEO,2013,2834.4314
GEO,2014,2831.8594
GEO,2015,2877.4
GEO,2016,2814.5693
GEO,2017,2891.54
GEO,2018,2966.339
GEO,2019,3020.8184
GEO,2020,3028.94
GEO,2021,3010.86
GEO,2022,2998.6685
GEO,2023,2999.827
DEU,1800,2210
DEU,1860,2120
DEU,1960,2960
DEU,1961,2875.384
DEU,1962,2936.8633
DEU,1963,2920.6943
DEU,1964,3009.043
DEU,1965,3039.2795
DEU,1966,3039.1267
DEU,1967,3040.655
DEU,1968,3107.0151
DEU,1969,3081.2202
DEU,1970,3143.8994
DEU,1971,3156.5054
DEU,1972,3181.8513
DEU,1973,3196.6643
DEU,1974,3139.9717
DEU,1975,3158.2969
DEU,1976,3242.2476
DEU,1977,3198.867
DEU,1978,3312.8723
DEU,1979,3328.3977
DEU,1980,3313.7297
DEU,1981,3297.6558
DEU,1982,3359.4895
DEU,1983,3404.6384
DEU,1984,3426.989
DEU,1985,3468.3938
DEU,1986,3455.4875
DEU,1987,3435.5784
DEU,1988,3457.675
DEU,1989,3446.7156
DEU,1990,3292.8718
DEU,1991,3352.9104
DEU,1992,3420.922
DEU,1993,3231.0085
DEU,1994,3251.3635
DEU,1995,3293.687
DEU,1996,3342.1208
DEU,1997,3218.456
DEU,1998,3344.6448
DEU,1999,3351.7722
DEU,2000,3405.9338
DEU,2001,3430.6885
DEU,2002,3494.5088
DEU,2003,3459.2097
DEU,2004,3483.975
DEU,2005,3525.2373
DEU,2006,3552.4583
DEU,2007,3625.9336
DEU,2008,3615.3943
DEU,2009,3612.6182
DEU,2010,3618.3103
DEU,2011,3651.8894
DEU,2012,3605.58
DEU,2013,3594.0398
DEU,2014,3577.47
DEU,2015,3590.45
DEU,2016,3564.59
DEU,2017,3554.88
DEU,2018,3586.32
DEU,2019,3616.8403
DEU,2020,3629.4
DEU,2021,3607.75
DEU,2022,3600.29
DEU,2023,3534.5398
GHA,1961,1932.7804
GHA,1962,1873.5358
GHA,1963,1796.18
GHA,1964,1826.8141
GHA,1965,1831.2455
GHA,1966,1942.814
GHA,1967,2042.7686
GHA,1968,1973.8391
GHA,1969,1976.1969
GHA,1970,2067.908
GHA,1971,2060.472
GHA,1972,1987.5063
GHA,1973,2024.0688
GHA,1974,2057.068
GHA,1975,1928.3278
GHA,1976,1796.6704
GHA,1977,1593.1405
GHA,1978,1541.0359
GHA,1979,1479.3097
GHA,1980,1438.2825
GHA,1981,1432.1018
GHA,1982,1353.0026
GHA,1983,1394.1223
GHA,1984,1627.1012
GHA,1985,1662.5553
GHA,1986,1722.9072
GHA,1987,1831.2281
GHA,1988,1809.64
GHA,1989,1826.6874
GHA,1990,1643.0085
GHA,1991,1991.4413
GHA,1992,2024.7126
GHA,1993,2185.238
GHA,1994,2222.9944
GHA,1995,2264.7888
GHA,1996,2291.4258
GHA,1997,2306.8945
GHA,1998,2333.6187
GHA,1999,2366.4155
GHA,2000,2406.1997
GHA,2001,2452.872
GHA,2002,2534.1714
GHA,2003,2544.3384
GHA,2004,2555.3955
GHA,2005,2620.4382
GHA,2006,2690.072
GHA,2007,2670.6548
GHA,2008,2811.326
GHA,2009,2889.2373
GHA,2010,2942.2688
GHA,2011,2915.4897
GHA,2012,2907.7095
GHA,2013,2885.6594
GHA,2014,2877.8098
GHA,2015,2814.22
GHA,2016,2793.7805
GHA,2017,2888.4785
GHA,2018,2972.7788
GHA,2019,3036.3198
GHA,2020,3070.1506
GHA,2021,3143.6907
GHA,2022,3137.6396
GHA,2023,3124.9895
GRC,1947,2266
GRC,1948,2358
GRC,1961,2803.6038
GRC,1962,2766.0977
GRC,1963,2788.2822
GRC,1964,2879.0298
GRC,1965,2934.168
GRC,1966,2952.842
GRC,1967,3001.8223
GRC,1968,3035.6992
GRC,1969,3040.976
GRC,1970,3162.2634
GRC,1971,3187.95
GRC,1972,3141.657
GRC,1973,3427.1511
GRC,1974,3370.9922
GRC,1975,3353.1306
GRC,1976,3320.2947
GRC,1977,3337.1123
GRC,1978,3347.4165
GRC,1979,3341.151
GRC,1980,3191.5515
GRC,1981,3358.8853
GRC,1982,3391.2957
GRC,1983,3411.0083
GRC,1984,3519.4836
GRC,1985,3474.9568
GRC,1986,3299.6973
GRC,1987,3417.4468
GRC,1988,3498.0305
GRC,1989,3585.9338
GRC,1990,3506.3567
GRC,1991,3517.5254
GRC,1992,3601.557
GRC,1993,3562.771
GRC,1994,3616.1665
GRC,1995,3566.047
GRC,1996,3572.4014
GRC,1997,3585.044
GRC,1998,3608.3757
GRC,1999,3699.3545
GRC,2000,3670.2683
GRC,2001,3670.6052
GRC,2002,3684.3486
GRC,2003,3688.964
GRC,2004,3748.7698
GRC,2005,3612.8474
GRC,2006,3496.6714
GRC,2007,3517.7585
GRC,2008,3520.946
GRC,2009,3501.8235
GRC,2010,3502.5012
GRC,2011,3499.1604
GRC,2012,3490.9126
GRC,2013,3506.8818
GRC,2014,3435.6301
GRC,2015,3402.7495
GRC,2016,3344.938
GRC,2017,3371.8296
GRC,2018,3362.528
GRC,2019,3374.6997
GRC,2020,3311.69
GRC,2021,3350.1196
GRC,2022,3344.9397
GRC,2023,3381.65
GRD,1961,1653.0358
GRD,1962,1730.3746
GRD,1963,1775.5833
GRD,1964,1857.4644
GRD,1965,1922.6455
GRD,1966,1991.247
GRD,1967,2005.0164
GRD,1968,2038.5435
GRD,1969,2084.3516
GRD,1970,2140.1184
GRD,1971,2095.156
GRD,1972,2065.6726
GRD,1973,2045.2377
GRD,1974,1944.9548
GRD,1975,1921.6661
GRD,1976,1958.7528
GRD,1977,2062.846
GRD,1978,2103.9119
GRD,1979,2133.9797
GRD,1980,2125.3674
GRD,1981,2155.3804
GRD,1982,2157.544
GRD,1983,2128.9976
GRD,1984,2156.6196
GRD,1985,2190.9202
GRD,1986,2201.287
GRD,1987,2393.3687
GRD,1988,2393.1125
GRD,1989,2401.1985
GRD,1990,2395.847
GRD,1991,2343.67
GRD,1992,2344.3877
GRD,1993,2370.6128
GRD,1994,2341.8323
GRD,1995,2310.1357
GRD,1996,2297.1443
GRD,1997,2298.9204
GRD,1998,2213.897
GRD,1999,2129.8716
GRD,2000,2107.085
GRD,2001,2163.7622
GRD,2002,2170.513
GRD,2003,2166.5457
GRD,2004,2240.1543
GRD,2005,2224.3584
GRD,2006,2244.233
GRD,2007,2253.465
GRD,2008,2274.833
GRD,2009,2275.0525
GRD,2010,2415.2935
GRD,2011,2430.958
GRD,2012,2431.1855
GRD,2013,2420.3982
GRD,2014,2461.5818
GRD,2015,2511.289
GRD,2016,2595.7168
GRD,2017,2601.8499
GRD,2018,2660.9111
GRD,2019,2630.1099
GRD,2020,2687.1296
GRD,2021,2765.5378
GRD,2022,2771.1035
GRD,2023,2826.5122
GTM,1961,1843.9601
GTM,1962,1871.3937
GTM,1963,1912.3373
GTM,1964,1969.6178
GTM,1965,1972.9253
GTM,1966,1975.3569
GTM,1967,1980.7928
GTM,1968,1991.3862
GTM,1969,2022.3376
GTM,1970,2036.1536
GTM,1971,2009.6205
GTM,1972,2020.779
GTM,1973,2078.0388
GTM,1974,2060.7085
GTM,1975,2145.6086
GTM,1976,2100.628
GTM,1977,2144.7405
GTM,1978,2160.818
GTM,1979,2166.0364
GTM,1980,2192.5637
GTM,1981,2424.2346
GTM,1982,2298.7878
GTM,1983,2153.2136
GTM,1984,2041.4905
GTM,1985,2216.6782
GTM,1986,2361.1174
GTM,1987,2333.7063
GTM,1988,2337.9587
GTM,1989,2196.8623
GTM,1990,2319.8306
GTM,1991,2276.5674
GTM,1992,2230.8718
GTM,1993,2276.084
GTM,1994,2293.3667
GTM,1995,2203.3923
GTM,1996,2165.8618
GTM,1997,2050.9722
GTM,1998,2068.3005
GTM,1999,2050.8508
GTM,2000,2068.8564
GTM,2001,2127.1218
GTM,2002,2266.3647
GTM,2003,2258.3499
GTM,2004,2244.2659
GTM,2005,2308.5952
GTM,2006,2347.7112
GTM,2007,2387.1262
GTM,2008,2328.9949
GTM,2009,2419.8005
GTM,2010,2481.369
GTM,2011,2490.7412
GTM,2012,2489.992
GTM,2013,2484.1702
GTM,2014,2487.961
GTM,2015,2526.2593
GTM,2016,2564.3098
GTM,2017,2606.1895
GTM,2018,2587.7302
GTM,2019,2636.1797
GTM,2020,2713.4497
GTM,2021,2746.3298
GTM,2022,2781.2505
GTM,2023,2823.1697
GIN,1961,1964.2699
GIN,1962,1945.0161
GIN,1963,1939.4678
GIN,1964,2049.7659
GIN,1965,2011.8363
GIN,1966,2004.2662
GIN,1967,1999.9718
GIN,1968,1986.1344
GIN,1969,1947.7017
GIN,1970,1987.633
GIN,1971,1998.4924
GIN,1972,1959.5717
GIN,1973,2054.8953
GIN,1974,2015.3839
GIN,1975,2028.3088
GIN,1976,2029.667
GIN,1977,2053.1353
GIN,1978,2092.3928
GIN,1979,2143.807
GIN,1980,2096.3628
GIN,1981,2168.5603
GIN,1982,2090.4275
GIN,1983,2091.6443
GIN,1984,2180.7048
GIN,1985,2173.8801
GIN,1986,2222.3196
GIN,1987,2217.8438
GIN,1988,2297.0024
GIN,1989,2309.35
GIN,1990,2273.5046
GIN,1991,2296.2234
GIN,1992,2385.1147
GIN,1993,2434.6702
GIN,1994,2467.4617
GIN,1995,2466.2952
GIN,1996,2450.3674
GIN,1997,2398.416
GIN,1998,2368.004
GIN,1999,2417.4023
GIN,2000,2447.7651
GIN,2001,2426.8665
GIN,2002,2458.0637
GIN,2003,2490.421
GIN,2004,2510.9316
GIN,2005,2530.236
GIN,2006,2597.8652
GIN,2007,2604.7415
GIN,2008,2640.5247
GIN,2009,2658.8132
GIN,2010,2422.92
GIN,2011,2495.9595
GIN,2012,2535.33
GIN,2013,2584.449
GIN,2014,2627.6199
GIN,2015,2609.8687
GIN,2016,2629.7598
GIN,2017,2664.4382
GIN,2018,2721.8086
GIN,2019,2779.1702
GIN,2020,2824.0588
GIN,2021,2867.209
GIN,2022,2901.2908
GIN,2023,2947.5503
GNB,1961,1779.8251
GNB,1962,1726.9623
GNB,1963,1750.5829
GNB,1964,1806.7726
GNB,1965,1907.049
GNB,1966,1951.2661
GNB,1967,1912.593
GNB,1968,1778.882
GNB,1969,1877.978
GNB,1970,1792.789
GNB,1971,1948.3241
GNB,1972,1930.3839
GNB,1973,1959.9504
GNB,1974,1993.9968
GNB,1975,2007.8282
GNB,1976,1992.407
GNB,1977,1969.4108
GNB,1978,1977.413
GNB,1979,1909.9232
GNB,1980,1992.4419
GNB,1981,2117.4404
GNB,1982,2126.7183
GNB,1983,2139.5327
GNB,1984,2149.6318
GNB,1985,2379.1394
GNB,1986,2295.5295
GNB,1987,2319.2156
GNB,1988,2285.6692
GNB,1989,2275.0764
GNB,1990,2349.0652
GNB,1991,2427.0881
GNB,1992,2467.1333
GNB,1993,2372.903
GNB,1994,2387.062
GNB,1995,2377.8206
GNB,1996,2293.2349
GNB,1997,2234.5845
GNB,1998,2207.3132
GNB,1999,2223.8767
GNB,2000,2319.706
GNB,2001,2348.4458
GNB,2002,2345.4526
GNB,2003,2298.2456
GNB,2004,2326.2886
GNB,2005,2339.4827
GNB,2006,2312.9897
GNB,2007,2345.1672
GNB,2008,2348.81
GNB,2009,2314.7373
GNB,2010,2267.437
GNB,2011,2235.1543
GNB,2012,2224.0234
GNB,2013,2193.8572
GNB,2014,2042.2129
GNB,2015,2169.8188
GNB,2016,2325.8896
GNB,2017,2603.1045
GNB,2018,2668.3342
GNB,2019,2513.9348
GNB,2020,2694.4814
GNB,2021,2520.6487
GNB,2022,2439.9941
GNB,2023,2559.6167
GUY,1961,2281.9282
GUY,1962,2298.535
GUY,1963,2256.988
GUY,1964,2329.3093
GUY,1965,2263.7124
GUY,1966,2304.7356
GUY,1967,2294.4456
GUY,1968,2290.6262
GUY,1969,2308.9553
GUY,1970,2293.1592
GUY,1971,2288.3179
GUY,1972,2286.6455
GUY,1973,2383.7327
GUY,1974,2417.2896
GUY,1975,2426.6409
GUY,1976,2484.0215
GUY,1977,2489.1619
GUY,1978,2484.4426
GUY,1979,2405.3103
GUY,1980,2446.274
GUY,1981,2507.5103
GUY,1982,2448.039
GUY,1983,2499.703
GUY,1984,2431.5642
GUY,1985,2407.6196
GUY,1986,2418.0125
GUY,1987,2440.042
GUY,1988,2357.2202
GUY,1989,2328.0632
GUY,1990,2279.7312
GUY,1991,2288.2866
GUY,1992,2327.3474
GUY,1993,2367.2793
GUY,1994,2434.0208
GUY,1995,2479.4783
GUY,1996,2489.4187
GUY,1997,2575.8608
GUY,1998,2586.2996
GUY,1999,2594.7456
GUY,2000,2658.5464
GUY,2001,2698.5312
GUY,2002,2684.7524
GUY,2003,2678.6467
GUY,2004,2666.8914
GUY,2005,2687.2754
GUY,2006,2681.1125
GUY,2007,2706.1309
GUY,2008,2672.6565
GUY,2009,2723.8015
GUY,2010,2603.2034
GUY,2011,2632.5813
GUY,2012,2730.258
GUY,2013,2719.96
GUY,2014,2813.5862
GUY,2015,2996.3584
GUY,2016,2998.2983
GUY,2017,3048.1082
GUY,2018,3099.7883
GUY,2019,3068.3096
GUY,2020,3109.3967
GUY,2021,3153.6443
GUY,2022,3238.888
GUY,2023,3318.0317
HTI,1961,1919.7373
HTI,1962,1954.8583
HTI,1963,1956.1617
HTI,1964,1894.7867
HTI,1965,1969.5787
HTI,1966,1938.3751
HTI,1967,1929.0427
HTI,1968,1900.8529
HTI,1969,1911.0757
HTI,1970,1905.4847
HTI,1971,1906.705
HTI,1972,1928.5253
HTI,1973,1952.9135
HTI,1974,1949.369
HTI,1975,1946.9965
HTI,1976,1983.5151
HTI,1977,1947.5864
HTI,1978,1977.6451
HTI,1979,1988.9321
HTI,1980,1980.9742
HTI,1981,2025.1843
HTI,1982,2000.309
HTI,1983,1992.9663
HTI,1984,1936.5017
HTI,1985,1962.8715
HTI,1986,1940.7133
HTI,1987,1861.6503
HTI,1988,1803.1998
HTI,1989,1759.2124
HTI,1990,1812.1339
HTI,1991,1819.0768
HTI,1992,1787.6357
HTI,1993,1777.8718
HTI,1994,1765.2518
HTI,1995,1825.1405
HTI,1996,1874.5858
HTI,1997,1904.956
HTI,1998,1988.1072
HTI,1999,2023.5969
HTI,2000,2022.8132
HTI,2001,1956.2444
HTI,2002,1957.7612
HTI,2003,1922.452
HTI,2004,1935.584
HTI,2005,1925.5266
HTI,2006,1978.3325
HTI,2007,1999.5712
HTI,2008,2036.6569
HTI,2009,2076.0332
HTI,2010,2160.5881
HTI,2011,2153.8992
HTI,2012,2134.07
HTI,2013,2163.979
HTI,2014,2222.8098
HTI,2015,2224.198
HTI,2016,2174.4194
HTI,2017,2183.0283
HTI,2018,2138.5676
HTI,2019,2123.909
HTI,2020,2109.8308
HTI,2021,2089.5396
HTI,2022,1912.4712
HTI,2023,1958.8098
OWID_HIC,1961,2862.9048
OWID_HIC,1962,2885.607
OWID_HIC,1963,2897.9392
OWID_HIC,1964,2918.0247
OWID_HIC,1965,2936.7874
OWID_HIC,1966,2961.166
OWID_HIC,1967,2982.1045
OWID_HIC,1968,3007.0554
OWID_HIC,1969,3019.932
OWID_HIC,1970,3045.1436
OWID_HIC,1971,3052.8616
OWID_HIC,1972,3064.4365
OWID_HIC,1973,3077.285
OWID_HIC,1974,3064.3367
OWID_HIC,1975,3052.3677
OWID_HIC,1976,3118.055
OWID_HIC,1977,3104.5005
OWID_HIC,1978,3133.9766
OWID_HIC,1979,3166.0898
OWID_HIC,1980,3153.6074
OWID_HIC,1981,3134.8838
OWID_HIC,1982,3135.3093
OWID_HIC,1983,3149.4216
OWID_HIC,1984,3172.5842
OWID_HIC,1985,3218.476
OWID_HIC,1986,3221.1125
OWID_HIC,1987,3267.2134
OWID_HIC,1988,3286.2175
OWID_HIC,1989,3284.3398
OWID_HIC,1990,3277.1008
OWID_HIC,1991,3286.6436
OWID_HIC,1992,3249.3074
OWID_HIC,1993,3240.2668
OWID_HIC,1994,3245.387
OWID_HIC,1995,3232.5007
OWID_HIC,1996,3248.0417
OWID_HIC,1997,3266.16
OWID_HIC,1998,3287.7654
OWID_HIC,1999,3307.8982
OWID_HIC,2000,3335.468
OWID_HIC,2001,3341.178
OWID_HIC,2002,3371.6873
OWID_HIC,2003,3361.3406
OWID_HIC,2004,3379.0723
OWID_HIC,2005,3393.653
OWID_HIC,2006,3390.7852
OWID_HIC,2007,3397.9924
OWID_HIC,2008,3378.526
OWID_HIC,2009,3354.832
OWID_HIC,2010,3391.7954
OWID_HIC,2011,3401.155
OWID_HIC,2012,3410.3103
OWID_HIC,2013,3407.7974
OWID_HIC,2014,3399.76
OWID_HIC,2015,3400.1428
OWID_HIC,2016,3410.1912
OWID_HIC,2017,3426.2056
OWID_HIC,2018,3434.5076
OWID_HIC,2019,3468.158
OWID_HIC,2020,3478.4238
OWID_HIC,2021,3489.753
OWID_HIC,2022,3520.8748
OWID_HIC,2023,3607.5854
HND,1961,1836.6228
HND,1962,1816.4302
HND,1963,1836.85
HND,1964,1841.3354
HND,1965,1899.494
HND,1966,1955.3842
HND,1967,2002.6975
HND,1968,2011.6365
HND,1969,2049.6606
HND,1970,2029.9496
HND,1971,1982.8069
HND,1972,1952.1145
HND,1973,1982.4836
HND,1974,1956.6068
HND,1975,2021.5574
HND,1976,2048.8123
HND,1977,2034.6074
HND,1978,2000.794
HND,1979,1989.063
HND,1980,2019.3611
HND,1981,2073.81
HND,1982,1984.4491
HND,1983,2051.609
HND,1984,2053.6133
HND,1985,2097.7588
HND,1986,2117.786
HND,1987,2147.3281
HND,1988,2205.9565
HND,1989,2251.6487
HND,1990,2275.5063
HND,1991,2240.6497
HND,1992,2281.181
HND,1993,2284.6582
HND,1994,2303.3997
HND,1995,2327.5498
HND,1996,2335.5698
HND,1997,2317.5012
HND,1998,2311.6445
HND,1999,2286.1401
HND,2000,2245.907
HND,2001,2309.411
HND,2002,2316.0996
HND,2003,2310.7463
HND,2004,2297.5413
HND,2005,2297.0952
HND,2006,2325.1926
HND,2007,2353.636
HND,2008,2378.6523
HND,2009,2367.8079
HND,2010,2600.3699
HND,2011,2624.5579
HND,2012,2616.9497
HND,2013,2610.7412
HND,2014,2559.678
HND,2015,2578.471
HND,2016,2615.33
HND,2017,2613.7988
HND,2018,2633.0203
HND,2019,2637.188
HND,2020,2618.1704
HND,2021,2661.3499
HND,2022,2631.6375
HND,2023,2628.1292
HKG,1961,2718.6572
HKG,1962,3056.1086
HKG,1963,3485.125
HKG,1964,3059.8818
HKG,1965,2566.93
HKG,1966,2545.0764
HKG,1967,3019.0486
HKG,1968,3539.0854
HKG,1969,3231.8096
HKG,1970,3048.9985
HKG,1971,2938.2996
HKG,1972,2923.6936
HKG,1973,2913.153
HKG,1974,2877.2039
HKG,1975,2856.3123
HKG,1976,2891.8796
HKG,1977,2914.0012
HKG,1978,2919.081
HKG,1979,2985.8071
HKG,1980,2972.8286
HKG,1981,3023.4263
HKG,1982,3047.9927
HKG,1983,3084.58
HKG,1984,3073.5442
HKG,1985,3083.458
HKG,1986,3126.2622
HKG,1987,3214.4143
HKG,1988,3280.6057
HKG,1989,3345.6443
HKG,1990,3313.4775
HKG,1991,3316.0574
HKG,1992,3174.3274
HKG,1993,3193.5762
HKG,1994,3208.9243
HKG,1995,3234.5715
HKG,1996,3148.2185
HKG,1997,3133.9814
HKG,1998,3069.9106
HKG,1999,3106.7444
HKG,2000,3108.271
HKG,2001,3136.0295
HKG,2002,3166.4998
HKG,2003,3201.2908
HKG,2004,3212.1152
HKG,2005,3218.641
HKG,2006,3236.5918
HKG,2007,3229.0774
HKG,2008,3216.677
HKG,2009,3228.523
HKG,2010,3126.6128
HKG,2011,3144.4004
HKG,2012,3098.5105
HKG,2013,3090.0442
HKG,2014,3121.3093
HKG,2015,3068.1296
HKG,2016,3105.7114
HKG,2017,3155.4604
HKG,2018,3180.43
HKG,2019,3194.037
HKG,2020,3103.3
HKG,2021,3045.7983
HKG,2022,2909.8289
HKG,2023,2827.727
HUN,1947,2432
HUN,1961,2871.2837
HUN,1962,3054.1038
HUN,1963,3080.9285
HUN,1964,3058.5254
HUN,1965,3100.8062
HUN,1966,3295.1694
HUN,1967,3135.8582
HUN,1968,3168.0818
HUN,1969,3241.6174
HUN,1970,3259.7224
HUN,1971,3281.018
HUN,1972,3217.1865
HUN,1973,3272.8882
HUN,1974,3388.2632
HUN,1975,3388.147
HUN,1976,3296.2944
HUN,1977,3287.598
HUN,1978,3330.6318
HUN,1979,3286.7476
HUN,1980,3397.09
HUN,1981,3416.46
HUN,1982,3431.4514
HUN,1983,3438.4324
HUN,1984,3405.3967
HUN,1985,3430.3518
HUN,1986,3445.2039
HUN,1987,3602.3704
HUN,1988,3531.834
HUN,1989,3498.211
HUN,1990,3381.2112
HUN,1991,3202.4756
HUN,1992,3279.9504
HUN,1993,3107.138
HUN,1994,3032.1643
HUN,1995,2957.344
HUN,1996,2937.3113
HUN,1997,3017.4817
HUN,1998,3017.179
HUN,1999,3008.7434
HUN,2000,3182.397
HUN,2001,3102.919
HUN,2002,3084.2625
HUN,2003,3071.0015
HUN,2004,3202.1946
HUN,2005,3279.8425
HUN,2006,3286.8242
HUN,2007,3172.4873
HUN,2008,3158.226
HUN,2009,3149.299
HUN,2010,3046.0305
HUN,2011,3059.3616
HUN,2012,3004.3896
HUN,2013,3027.5017
HUN,2014,3071.629
HUN,2015,3176.9998
HUN,2016,3201.0806
HUN,2017,3236.4973
HUN,2018,3294.7083
HUN,2019,3309.8213
HUN,2020,3369.2202
HUN,2021,3420.1206
HUN,2022,3482.0605
HUN,2023,3549.1082
ISL,1770,3048
ISL,1784,2322
ISL,1795,2724
ISL,1819,2887
ISL,1840,3080
ISL,1849,3381
ISL,1855,2917
ISL,1863,2885
ISL,1870,2573
ISL,1880,3002
ISL,1890,3106
ISL,1900,3316
ISL,1910,3499
ISL,1920,3610
ISL,1930,4207
ISL,1938,4066
ISL,1947,3268
ISL,1961,3255.7454
ISL,1962,3334.662
ISL,1963,3109.7178
ISL,1964,3141.2854
ISL,1965,3150.3557
ISL,1966,3075.4739
ISL,1967,2952.0867
ISL,1968,2898.9822
ISL,1969,2872.3345
ISL,1970,3008.7878
ISL,1971,2962.8657
ISL,1972,3079.5999
ISL,1973,2953.5278
ISL,1974,2944.2615
ISL,1975,2974.6042
ISL,1976,3035.296
ISL,1977,3049.1702
ISL,1978,3113.8384
ISL,1979,3206.334
ISL,1980,3164.9595
ISL,1981,3303.518
ISL,1982,3179.374
ISL,1983,3173.9812
ISL,1984,3197.1375
ISL,1985,3157.5757
ISL,1986,3304.9036
ISL,1987,3222.8223
ISL,1988,3116.3157
ISL,1989,3137.281
ISL,1990,3058.8953
ISL,1991,3107.1226
ISL,1992,3093.0686
ISL,1993,3065.408
ISL,1994,3111.5188
ISL,1995,3104.9993
ISL,1996,3043.6448
ISL,1997,3128.6975
ISL,1998,3138.366
ISL,1999,3166.2642
ISL,2000,3148.7168
ISL,2001,3136.3162
ISL,2002,3207.1946
ISL,2003,3240.2905
ISL,2004,3299.3237
ISL,2005,3324.6567
ISL,2006,3368.7341
ISL,2007,3384.0828
ISL,2008,3336.027
ISL,2009,3344.7974
ISL,2010,3311.2288
ISL,2011,3302.2905
ISL,2012,3353.405
ISL,2013,3362.4597
ISL,2014,3398.9976
ISL,2015,3471.7742
ISL,2016,3578.8894
ISL,2017,3633.706
ISL,2018,3647.7766
ISL,2019,3683.2183
ISL,2020,3660.7002
ISL,2021,3643.2117
ISL,2022,3701.112
ISL,2023,3681.0696
IND,1948,1570
IND,1949,1700
IND,1961,2064.2925
IND,1962,2099.9202
IND,1963,2012.9432
IND,1964,2029.8745
IND,1965,1961.7762
IND,1966,1969.6519
IND,1967,2022.5833
IND,1968,2042.4701
IND,1969,2070.7168
IND,1970,2147.1038
IND,1971,2024.6179
IND,1972,2020.8977
IND,1973,2083.617
IND,1974,1973.5814
IND,1975,2096.8066
IND,1976,1956.8661
IND,1977,2142.5916
IND,1978,2186.034
IND,1979,2060.836
IND,1980,2027.686
IND,1981,2089.333
IND,1982,2060.3528
IND,1983,2239.7808
IND,1984,2243.9714
IND,1985,2183.386
IND,1986,2182.5427
IND,1987,2192.8723
IND,1988,2293.8567
IND,1989,2381.9272
IND,1990,2214.9897
IND,1991,2303.2922
IND,1992,2335.0488
IND,1993,2266.514
IND,1994,2285.3984
IND,1995,2313.1167
IND,1996,2328.375
IND,1997,2348.434
IND,1998,2335.6948
IND,1999,2367.4868
IND,2000,2344.768
IND,2001,2293.1804
IND,2002,2241.5017
IND,2003,2234.9707
IND,2004,2205.626
IND,2005,2215.8738
IND,2006,2275.117
IND,2007,2336.3433
IND,2008,2360.1553
IND,2009,2345.2673
IND,2010,2357.5298
IND,2011,2391.21
IND,2012,2385.44
IND,2013,2420.02
IND,2014,2449.4802
IND,2015,2422.59
IND,2016,2472.94
IND,2017,2513.81
IND,2018,2525.8198
IND,2019,2527.73
IND,2020,2540.72
IND,2021,2550.03
IND,2022,2594.89
IND,2023,2668.5
IDN,1961,1825.3811
IDN,1962,1822.6194
IDN,1963,1803.0874
IDN,1964,1842.0808
IDN,1965,1831.108
IDN,1966,1818.6669
IDN,1967,1824.1022
IDN,1968,1841.5443
IDN,1969,1871.6183
IDN,1970,1902.4728
IDN,1971,1933.6278
IDN,1972,1960.2463
IDN,1973,2039.0947
IDN,1974,2053.701
IDN,1975,2038.4478
IDN,1976,2011.6256
IDN,1977,2056.5251
IDN,1978,2092.361
IDN,1979,2148.446
IDN,1980,2184.1116
IDN,1981,2260.1475
IDN,1982,2261.0073
IDN,1983,2319.1145
IDN,1984,2341.8674
IDN,1985,2356.3816
IDN,1986,2382.713
IDN,1987,2428.7441
IDN,1988,2520.8315
IDN,1989,2535.4956
IDN,1990,2275.9753
IDN,1991,2293.0286
IDN,1992,2350.8245
IDN,1993,2364.5212
