Code,Year,Political regime
AZE,1951,0
AZE,1952,0
AZE,1953,0
AZE,1954,0
AZE,1955,0
AZE,1956,0
AZE,1957,0
AZE,1958,0
AZE,1959,0
AZE,1960,0
AZE,1961,0
AZE,1962,0
AZE,1963,0
AZE,1964,0
AZE,1965,0
AZE,1966,0
AZE,1967,0
AZE,1968,0
AZE,1969,0
AZE,1970,0
AZE,1971,0
AZE,1972,0
AZE,1973,0
AZE,1974,0
AZE,1975,0
AZE,1976,0
AZE,1977,0
AZE,1978,0
AZE,1979,0
AZE,1980,0
AZE,1981,0
AZE,1982,0
AZE,1983,0
AZE,1984,0
AZE,1985,0
AZE,1986,0
AZE,1987,0
AZE,1988,0
AZE,1989,0
AZE,1990,0
AZE,1991,1
AZE,1992,1
AZE,1993,1
AZE,1994,1
AZE,1995,1
AZE,1996,1
AZE,1997,1
AZE,1998,1
AZE,1999,1
AZE,2000,1
AZE,2001,1
AZE,2002,1
AZE,2003,1
AZE,2004,1
AZE,2005,1
AZE,2006,1
AZE,2007,1
AZE,2008,1
AZE,2009,1
AZE,2010,1
AZE,2011,1
AZE,2012,1
AZE,2013,1
AZE,2014,1
AZE,2015,1
AZE,2016,1
AZE,2017,1
AZE,2018,1
AZE,2019,1
AZE,2020,1
AZE,2021,1
AZE,2022,1
AZE,2023,1
AZE,2024,1
AZE,2025,1
OWID_BAD,1819,0
OWID_BAD,1820,0
OWID_BAD,1821,0
OWID_BAD,1822,0
OWID_BAD,1823,0
OWID_BAD,1824,0
OWID_BAD,1825,0
OWID_BAD,1826,0
OWID_BAD,1827,0
OWID_BAD,1828,0
OWID_BAD,1829,0
OWID_BAD,1830,0
OWID_BAD,1831,0
OWID_BAD,1832,0
OWID_BAD,1833,0
OWID_BAD,1834,0
OWID_BAD,1835,0
OWID_BAD,1836,0
OWID_BAD,1837,0
OWID_BAD,1838,0
OWID_BAD,1839,0
OWID_BAD,1840,0
OWID_BAD,1841,0
OWID_BAD,1842,0
OWID_BAD,1843,0
OWID_BAD,1844,0
OWID_BAD,1845,0
OWID_BAD,1846,0
OWID_BAD,1847,0
OWID_BAD,1848,0
OWID_BAD,1849,0
OWID_BAD,1850,0
OWID_BAD,1851,0
OWID_BAD,1852,0
OWID_BAD,1853,0
OWID_BAD,1854,0
OWID_BAD,1855,0
OWID_BAD,1856,0
OWID_BAD,1857,0
OWID_BAD,1858,0
OWID_BAD,1859,0
OWID_BAD,1860,0
OWID_BAD,1861,0
OWID_BAD,1862,0
OWID_BAD,1863,0
OWID_BAD,1864,0
OWID_BAD,1865,0
OWID_BAD,1866,0
OWID_BAD,1867,0
OWID_BAD,1868,0
OWID_BAD,1869,0
OWID_BAD,1870,0
OWID_BAD,1871,0
BHR,1900,0
BHR,1901,0
BHR,1902,0
BHR,1903,0
BHR,1904,0
BHR,1905,0
BHR,1906,0
BHR,1907,0
BHR,1908,0
BHR,1909,0
BHR,1910,0
BHR,1911,0
BHR,1912,0
BHR,1913,0
BHR,1914,0
BHR,1915,0
BHR,1916,0
BHR,1917,0
BHR,1918,0
BHR,1919,0
BHR,1920,0
BHR,1921,0
BHR,1922,0
BHR,1923,0
BHR,1924,0
BHR,1925,0
BHR,1926,0
BHR,1927,0
BHR,1928,0
BHR,1929,0
BHR,1930,0
BHR,1931,0
BHR,1932,0
BHR,1933,0
BHR,1934,0
BHR,1935,0
BHR,1936,0
BHR,1937,0
BHR,1938,0
BHR,1939,0
BHR,1940,0
BHR,1941,0
BHR,1942,0
BHR,1943,0
BHR,1944,0
BHR,1945,0
BHR,1946,0
BHR,1947,0
BHR,1948,0
BHR,1949,0
BHR,1950,0
BHR,1951,0
BHR,1952,0
BHR,1953,0
BHR,1954,0
BHR,1955,0
BHR,1956,0
BHR,1957,0
BHR,1958,0
BHR,1959,0
BHR,1960,0
BHR,1961,0
BHR,1962,0
BHR,1963,0
BHR,1964,0
BHR,1965,0
BHR,1966,0
BHR,1967,0
BHR,1968,0
BHR,1969,0
BHR,1970,0
BHR,1971,0
BHR,1972,0
BHR,1973,0
BHR,1974,0
BHR,1975,0
BHR,1976,0
BHR,1977,0
BHR,1978,0
BHR,1979,0
BHR,1980,0
BHR,1981,0
BHR,1982,0
BHR,1983,0
BHR,1984,0
BHR,1985,0
BHR,1986,0
BHR,1987,0
BHR,1988,0
BHR,1989,0
BHR,1990,0
BHR,1991,0
BHR,1992,0
BHR,1993,0
BHR,1994,0
BHR,1995,0
BHR,1996,0
BHR,1997,0
BHR,1998,0
BHR,1999,0
BHR,2000,0
BHR,2001,0
BHR,2002,0
BHR,2003,0
BHR,2004,0
BHR,2005,0
BHR,2006,0
BHR,2007,0
BHR,2008,0
BHR,2009,0
BHR,2010,0
BHR,2011,0
BHR,2012,0
BHR,2013,0
BHR,2014,0
BHR,2015,0
BHR,2016,0
BHR,2017,0
BHR,2018,0
BHR,2019,0
BHR,2020,0
BHR,2021,0
BHR,2022,0
BHR,2023,0
BHR,2024,0
BHR,2025,0
BGD,1789,0
BGD,1790,0
BGD,1791,0
BGD,1792,0
BGD,1793,0
BGD,1794,0
BGD,1795,0
BGD,1796,0
BGD,1797,0
BGD,1798,0
BGD,1799,0
BGD,1800,0
BGD,1801,0
BGD,1802,0
BGD,1803,0
BGD,1804,0
BGD,1805,0
BGD,1806,0
BGD,1807,0
BGD,1808,0
BGD,1809,0
BGD,1810,0
BGD,1811,0
BGD,1812,0
BGD,1813,0
BGD,1814,0
BGD,1815,0
BGD,1816,0
BGD,1817,0
BGD,1818,0
BGD,1819,0
BGD,1820,0
BGD,1821,0
BGD,1822,0
BGD,1823,0
BGD,1824,0
BGD,1825,0
BGD,1826,0
BGD,1827,0
BGD,1828,0
BGD,1829,0
BGD,1830,0
BGD,1831,0
BGD,1832,0
BGD,1833,0
BGD,1834,0
BGD,1835,0
BGD,1836,0
BGD,1837,0
BGD,1838,0
BGD,1839,0
BGD,1840,0
BGD,1841,0
BGD,1842,0
BGD,1843,0
BGD,1844,0
BGD,1845,0
BGD,1846,0
BGD,1847,0
BGD,1848,0
BGD,1849,0
BGD,1850,0
BGD,1851,0
BGD,1852,0
BGD,1853,0
BGD,1854,0
BGD,1855,0
BGD,1856,0
BGD,1857,0
BGD,1858,0
BGD,1859,0
BGD,1860,0
BGD,1861,0
BGD,1862,0
BGD,1863,0
BGD,1864,0
BGD,1865,0
BGD,1866,0
BGD,1867,0
BGD,1868,0
BGD,1869,0
BGD,1870,0
BGD,1871,0
BGD,1872,0
BGD,1873,0
BGD,1874,0
BGD,1875,0
BGD,1876,0
BGD,1877,0
BGD,1878,0
BGD,1879,0
BGD,1880,0
BGD,1881,0
BGD,1882,0
BGD,1883,0
BGD,1884,0
BGD,1885,0
BGD,1886,0
BGD,1887,0
BGD,1888,0
BGD,1889,0
BGD,1890,0
BGD,1891,0
BGD,1892,0
BGD,1893,0
BGD,1894,0
BGD,1895,0
BGD,1896,0
BGD,1897,0
BGD,1898,0
BGD,1899,0
BGD,1900,0
BGD,1901,0
BGD,1902,0
BGD,1903,0
BGD,1904,0
BGD,1905,0
BGD,1906,0
BGD,1907,0
BGD,1908,0
BGD,1909,0
BGD,1910,0
BGD,1911,0
BGD,1912,0
BGD,1913,0
BGD,1914,0
BGD,1915,0
BGD,1916,0
BGD,1917,0
BGD,1918,0
BGD,1919,0
BGD,1920,0
BGD,1921,0
BGD,1922,0
BGD,1923,0
BGD,1924,0
BGD,1925,0
BGD,1926,0
BGD,1927,0
BGD,1928,0
BGD,1929,0
BGD,1930,0
BGD,1931,0
BGD,1932,0
BGD,1933,0
BGD,1934,0
BGD,1935,0
BGD,1936,0
BGD,1937,0
BGD,1938,0
BGD,1939,0
BGD,1940,0
BGD,1941,0
BGD,1942,0
BGD,1943,0
BGD,1944,0
BGD,1945,0
BGD,1946,1
BGD,1947,0
BGD,1948,0
BGD,1949,0
BGD,1950,0
BGD,1951,0
BGD,1952,0
BGD,1953,0
BGD,1954,0
BGD,1955,0
BGD,1956,0
BGD,1957,0
BGD,1958,0
BGD,1959,0
BGD,1960,0
BGD,1961,0
BGD,1962,0
BGD,1963,0
BGD,1964,0
BGD,1965,0
BGD,1966,0
BGD,1967,0
BGD,1968,0
BGD,1969,0
BGD,1970,0
BGD,1971,0
BGD,1972,0
BGD,1973,1
BGD,1974,1
BGD,1975,1
BGD,1976,0
BGD,1977,0
BGD,1979,1
BGD,1980,1
BGD,1981,1
BGD,1982,0
BGD,1983,0
BGD,1984,0
BGD,1985,0
BGD,1986,1
BGD,1987,1
BGD,1988,1
BGD,1989,1
BGD,1990,1
BGD,1991,1
BGD,1992,2
BGD,1993,2
BGD,1994,2
BGD,1995,2
BGD,1996,2
BGD,1997,2
BGD,1998,2
BGD,1999,2
BGD,2000,2
BGD,2001,2
BGD,2002,1
BGD,2003,1
BGD,2004,1
BGD,2005,1
BGD,2006,1
BGD,2007,0
BGD,2008,1
BGD,2009,1
BGD,2010,1
BGD,2011,1
BGD,2012,1
BGD,2013,1
BGD,2014,1
BGD,2015,1
BGD,2016,1
BGD,2017,1
BGD,2018,1
BGD,2019,1
BGD,2020,1
BGD,2021,1
BGD,2022,1
BGD,2023,1
BGD,2024,1
BGD,2025,0
BRB,1900,0
BRB,1901,0
BRB,1902,0
BRB,1903,0
BRB,1904,0
BRB,1905,0
BRB,1906,0
BRB,1907,0
BRB,1908,0
BRB,1909,0
BRB,1910,0
BRB,1911,0
BRB,1912,0
BRB,1913,0
BRB,1914,0
BRB,1915,0
BRB,1916,0
BRB,1917,0
BRB,1918,0
BRB,1919,0
BRB,1920,0
BRB,1921,0
BRB,1922,0
BRB,1923,0
BRB,1924,0
BRB,1925,0
BRB,1926,0
BRB,1927,0
BRB,1928,0
BRB,1929,0
BRB,1930,0
BRB,1931,0
BRB,1932,0
BRB,1933,0
BRB,1934,0
BRB,1935,0
BRB,1936,0
BRB,1937,0
BRB,1938,0
BRB,1939,0
BRB,1940,0
BRB,1941,0
BRB,1942,0
BRB,1943,0
BRB,1944,0
BRB,1945,0
BRB,1946,0
BRB,1947,0
BRB,1948,0
BRB,1949,0
BRB,1950,0
BRB,1951,0
BRB,1952,0
BRB,1953,0
BRB,1954,1
BRB,1955,1
BRB,1956,1
BRB,1957,1
BRB,1958,1
BRB,1959,1
BRB,1960,2
BRB,1961,2
BRB,1962,2
BRB,1963,2
BRB,1964,2
BRB,1965,2
BRB,1966,2
BRB,1967,2
BRB,1968,2
BRB,1969,2
BRB,1970,2
BRB,1971,2
BRB,1972,2
BRB,1973,2
BRB,1974,2
BRB,1975,2
BRB,1976,2
BRB,1977,2
BRB,1978,2
BRB,1979,2
BRB,1980,2
BRB,1981,2
BRB,1982,2
BRB,1983,2
BRB,1984,2
BRB,1985,2
BRB,1986,2
BRB,1987,2
BRB,1988,2
BRB,1989,2
BRB,1990,2
BRB,1991,2
BRB,1992,2
BRB,1993,2
BRB,1994,2
BRB,1995,2
BRB,1996,2
BRB,1997,2
BRB,1998,2
BRB,1999,2
BRB,2000,2
BRB,2001,2
BRB,2002,2
BRB,2003,2
BRB,2004,2
BRB,2005,2
BRB,2006,2
BRB,2007,2
BRB,2008,2
BRB,2009,2
BRB,2010,2
BRB,2011,2
BRB,2012,2
BRB,2013,2
BRB,2014,2
BRB,2015,3
BRB,2016,3
BRB,2017,3
BRB,2018,3
BRB,2019,3
BRB,2020,3
BRB,2021,3
BRB,2022,3
BRB,2023,3
BRB,2024,3
BRB,2025,3
OWID_BAV,1789,0
OWID_BAV,1790,0
OWID_BAV,1791,0
OWID_BAV,1792,0
OWID_BAV,1793,0
OWID_BAV,1794,0
OWID_BAV,1795,0
OWID_BAV,1796,0
OWID_BAV,1797,0
OWID_BAV,1798,0
OWID_BAV,1799,0
OWID_BAV,1800,0
OWID_BAV,1801,0
OWID_BAV,1802,0
OWID_BAV,1803,0
OWID_BAV,1804,0
OWID_BAV,1805,0
OWID_BAV,1806,0
OWID_BAV,1807,0
OWID_BAV,1808,0
OWID_BAV,1809,0
OWID_BAV,1810,0
OWID_BAV,1811,0
OWID_BAV,1812,0
OWID_BAV,1813,0
OWID_BAV,1814,0
OWID_BAV,1815,0
OWID_BAV,1816,0
OWID_BAV,1817,0
OWID_BAV,1818,0
OWID_BAV,1819,0
OWID_BAV,1820,0
OWID_BAV,1821,0
OWID_BAV,1822,0
OWID_BAV,1823,0
OWID_BAV,1824,0
OWID_BAV,1825,0
OWID_BAV,1826,0
OWID_BAV,1827,0
OWID_BAV,1828,0
OWID_BAV,1829,0
OWID_BAV,1830,0
OWID_BAV,1831,0
OWID_BAV,1832,0
OWID_BAV,1833,0
OWID_BAV,1834,0
OWID_BAV,1835,0
OWID_BAV,1836,0
OWID_BAV,1837,0
OWID_BAV,1838,0
OWID_BAV,1839,0
OWID_BAV,1840,0
OWID_BAV,1841,0
OWID_BAV,1842,0
OWID_BAV,1843,0
OWID_BAV,1844,0
OWID_BAV,1845,0
OWID_BAV,1846,0
OWID_BAV,1847,0
OWID_BAV,1848,0
OWID_BAV,1849,0
OWID_BAV,1850,0
OWID_BAV,1851,0
OWID_BAV,1852,0
OWID_BAV,1853,0
OWID_BAV,1854,0
OWID_BAV,1855,0
OWID_BAV,1856,0
OWID_BAV,1857,0
OWID_BAV,1858,0
OWID_BAV,1859,0
OWID_BAV,1860,0
OWID_BAV,1861,0
OWID_BAV,1862,0
OWID_BAV,1863,0
OWID_BAV,1864,0
OWID_BAV,1865,0
OWID_BAV,1866,0
OWID_BAV,1867,0
OWID_BAV,1868,0
OWID_BAV,1869,0
OWID_BAV,1870,0
OWID_BAV,1871,0
BLR,1795,0
BLR,1796,0
BLR,1797,0
BLR,1798,0
BLR,1799,0
BLR,1800,0
BLR,1801,0
BLR,1802,0
BLR,1803,0
BLR,1804,0
BLR,1805,0
BLR,1806,0
BLR,1807,0
BLR,1808,0
BLR,1809,0
BLR,1810,0
BLR,1811,0
BLR,1812,0
BLR,1813,0
BLR,1814,0
BLR,1815,0
BLR,1816,0
BLR,1817,0
BLR,1818,0
BLR,1819,0
BLR,1820,0
BLR,1821,0
BLR,1822,0
BLR,1823,0
BLR,1824,0
BLR,1825,0
BLR,1826,0
BLR,1827,0
BLR,1828,0
BLR,1829,0
BLR,1830,0
BLR,1831,0
BLR,1832,0
BLR,1833,0
BLR,1834,0
BLR,1835,0
BLR,1836,0
BLR,1837,0
BLR,1838,0
BLR,1839,0
BLR,1840,0
BLR,1841,0
BLR,1842,0
BLR,1843,0
BLR,1844,0
BLR,1845,0
BLR,1846,0
BLR,1847,0
BLR,1848,0
BLR,1849,0
BLR,1850,0
BLR,1851,0
BLR,1852,0
BLR,1853,0
BLR,1854,0
BLR,1855,0
BLR,1856,0
BLR,1857,0
BLR,1858,0
BLR,1859,0
BLR,1860,0
BLR,1861,0
BLR,1862,0
BLR,1863,0
BLR,1864,0
BLR,1865,0
BLR,1866,0
BLR,1867,0
BLR,1868,0
BLR,1869,0
BLR,1870,0
BLR,1871,0
BLR,1872,0
BLR,1873,0
BLR,1874,0
BLR,1875,0
BLR,1876,0
BLR,1877,0
BLR,1878,0
BLR,1879,0
BLR,1880,0
BLR,1881,0
BLR,1882,0
BLR,1883,0
BLR,1884,0
BLR,1885,0
BLR,1886,0
BLR,1887,0
BLR,1888,0
BLR,1889,0
BLR,1890,0
BLR,1891,0
BLR,1892,0
BLR,1893,0
BLR,1894,0
BLR,1895,0
BLR,1896,0
BLR,1897,0
BLR,1898,0
BLR,1899,0
BLR,1900,0
BLR,1901,0
BLR,1902,0
BLR,1903,0
BLR,1904,0
BLR,1905,0
BLR,1906,0
BLR,1907,0
BLR,1908,0
BLR,1909,0
BLR,1910,0
BLR,1911,0
BLR,1912,0
BLR,1913,0
BLR,1914,0
BLR,1915,0
BLR,1916,0
BLR,1917,1
BLR,1918,0
BLR,1919,0
BLR,1920,0
BLR,1921,0
BLR,1922,0
BLR,1923,0
BLR,1924,0
BLR,1925,0
BLR,1926,0
BLR,1927,0
BLR,1928,0
BLR,1929,0
BLR,1930,0
BLR,1931,0
BLR,1932,0
BLR,1933,0
BLR,1934,0
BLR,1935,0
BLR,1936,0
BLR,1937,0
BLR,1938,0
BLR,1939,0
BLR,1940,0
BLR,1941,0
BLR,1942,0
BLR,1943,0
BLR,1944,0
BLR,1945,0
BLR,1946,0
BLR,1947,0
BLR,1948,0
BLR,1949,0
BLR,1950,0
BLR,1951,0
BLR,1952,0
BLR,1953,0
BLR,1954,0
BLR,1955,0
BLR,1956,0
BLR,1957,0
BLR,1958,0
BLR,1959,0
BLR,1960,0
BLR,1961,0
BLR,1962,0
BLR,1963,0
BLR,1964,0
BLR,1965,0
BLR,1966,0
BLR,1967,0
BLR,1968,0
BLR,1969,0
BLR,1970,0
BLR,1971,0
BLR,1972,0
BLR,1973,0
BLR,1974,0
BLR,1975,0
BLR,1976,0
BLR,1977,0
BLR,1978,0
BLR,1979,0
BLR,1980,0
BLR,1981,0
BLR,1982,0
BLR,1983,0
BLR,1984,0
BLR,1985,0
BLR,1986,0
BLR,1987,0
BLR,1988,0
BLR,1989,0
BLR,1990,1
BLR,1991,1
BLR,1992,2
BLR,1993,2
BLR,1994,2
BLR,1995,2
BLR,1996,1
BLR,1997,1
BLR,1998,1
BLR,1999,1
BLR,2000,1
BLR,2001,1
BLR,2002,1
BLR,2003,1
BLR,2004,1
BLR,2005,1
BLR,2006,1
BLR,2007,1
BLR,2008,1
BLR,2009,1
BLR,2010,1
BLR,2011,1
BLR,2012,1
BLR,2013,1
BLR,2014,1
BLR,2015,1
BLR,2016,1
BLR,2017,1
BLR,2018,1
BLR,2019,1
BLR,2020,1
BLR,2021,1
BLR,2022,1
BLR,2023,1
BLR,2024,0
BLR,2025,0
BEL,1789,0
BEL,1790,0
BEL,1791,0
BEL,1792,0
BEL,1793,0
BEL,1794,0
BEL,1795,0
BEL,1796,1
BEL,1797,1
BEL,1798,1
BEL,1799,0
BEL,1800,0
BEL,1801,0
BEL,1802,0
BEL,1803,0
BEL,1804,0
BEL,1805,0
BEL,1806,0
BEL,1807,0
BEL,1808,0
BEL,1809,0
BEL,1810,0
BEL,1811,0
BEL,1812,0
BEL,1813,0
BEL,1814,0
BEL,1815,0
BEL,1816,0
BEL,1817,0
BEL,1818,0
BEL,1819,0
BEL,1820,0
BEL,1821,0
BEL,1822,0
BEL,1823,0
BEL,1824,0
BEL,1825,0
BEL,1826,0
BEL,1827,0
BEL,1828,0
BEL,1829,0
BEL,1830,0
BEL,1831,0
BEL,1832,1
BEL,1833,1
BEL,1834,1
BEL,1835,1
BEL,1836,1
BEL,1837,1
BEL,1838,1
BEL,1839,1
BEL,1840,1
BEL,1841,1
BEL,1842,1
BEL,1843,1
BEL,1844,1
BEL,1845,1
BEL,1846,1
BEL,1847,1
BEL,1848,1
BEL,1849,1
BEL,1850,1
BEL,1851,1
BEL,1852,1
BEL,1853,1
BEL,1854,1
BEL,1855,1
BEL,1856,1
BEL,1857,1
BEL,1858,1
BEL,1859,1
BEL,1860,1
BEL,1861,1
BEL,1862,1
BEL,1863,1
BEL,1864,1
BEL,1865,1
BEL,1866,1
BEL,1867,1
BEL,1868,1
BEL,1869,1
BEL,1870,1
BEL,1871,1
BEL,1872,1
BEL,1873,1
BEL,1874,1
BEL,1875,1
BEL,1876,1
BEL,1877,1
BEL,1878,1
BEL,1879,1
BEL,1880,1
BEL,1881,1
BEL,1882,1
BEL,1883,1
BEL,1884,1
BEL,1885,1
BEL,1886,1
BEL,1887,1
BEL,1888,1
BEL,1889,1
BEL,1890,1
BEL,1891,1
BEL,1892,1
BEL,1893,1
BEL,1894,1
BEL,1895,1
BEL,1896,1
BEL,1897,1
BEL,1898,1
BEL,1899,1
BEL,1900,3
BEL,1901,3
BEL,1902,3
BEL,1903,3
BEL,1904,3
BEL,1905,3
BEL,1906,3
BEL,1907,3
BEL,1908,3
BEL,1909,3
BEL,1910,3
BEL,1911,3
BEL,1912,3
BEL,1913,3
BEL,1914,0
BEL,1915,0
BEL,1916,0
BEL,1917,0
BEL,1918,0
BEL,1919,1
BEL,1920,1
BEL,1921,3
BEL,1922,3
BEL,1923,3
BEL,1924,3
BEL,1925,3
BEL,1926,3
BEL,1927,3
BEL,1928,3
BEL,1929,3
BEL,1930,3
BEL,1931,3
BEL,1932,3
BEL,1933,3
BEL,1934,3
BEL,1935,3
BEL,1936,3
BEL,1937,3
BEL,1938,3
BEL,1939,3
BEL,1940,0
BEL,1941,0
BEL,1942,0
BEL,1943,0
BEL,1944,0
BEL,1945,0
BEL,1946,3
BEL,1947,3
BEL,1948,3
BEL,1949,3
BEL,1950,3
BEL,1951,3
BEL,1952,3
BEL,1953,3
BEL,1954,3
BEL,1955,3
BEL,1956,3
BEL,1957,3
BEL,1958,3
BEL,1959,3
BEL,1960,3
BEL,1961,3
BEL,1962,3
BEL,1963,3
BEL,1964,3
BEL,1965,3
BEL,1966,3
BEL,1967,3
BEL,1968,3
BEL,1969,3
BEL,1970,3
BEL,1971,3
BEL,1972,3
BEL,1973,3
BEL,1974,3
BEL,1975,3
BEL,1976,3
BEL,1977,3
BEL,1978,3
BEL,1979,3
BEL,1980,3
BEL,1981,3
BEL,1982,3
BEL,1983,3
BEL,1984,3
BEL,1985,3
BEL,1986,3
BEL,1987,3
BEL,1988,3
BEL,1989,3
BEL,1990,3
BEL,1991,3
BEL,1992,3
BEL,1993,3
BEL,1994,3
BEL,1995,3
BEL,1996,3
BEL,1997,3
BEL,1998,3
BEL,1999,3
BEL,2000,3
BEL,2001,3
BEL,2002,3
BEL,2003,3
BEL,2004,3
BEL,2005,3
BEL,2006,3
BEL,2007,3
BEL,2008,3
BEL,2009,3
BEL,2010,3
BEL,2011,3
BEL,2012,3
BEL,2013,3
BEL,2014,3
BEL,2015,3
BEL,2016,3
BEL,2017,3
BEL,2018,3
BEL,2019,3
BEL,2020,3
BEL,2021,3
BEL,2022,3
BEL,2023,3
BEL,2024,3
BEL,2025,3
BEN,1900,0
BEN,1901,0
BEN,1902,0
BEN,1903,0
BEN,1904,0
BEN,1905,0
BEN,1906,0
BEN,1907,0
BEN,1908,0
BEN,1909,0
BEN,1910,0
BEN,1911,0
BEN,1912,0
BEN,1913,0
BEN,1914,0
BEN,1915,0
BEN,1916,0
BEN,1917,0
BEN,1918,0
BEN,1919,0
BEN,1920,0
BEN,1921,0
BEN,1922,0
BEN,1923,0
BEN,1924,0
BEN,1925,0
BEN,1926,0
BEN,1927,0
BEN,1928,0
BEN,1929,0
BEN,1930,0
BEN,1931,0
BEN,1932,0
BEN,1933,0
BEN,1934,0
BEN,1935,0
BEN,1936,0
BEN,1937,0
BEN,1938,0
BEN,1939,0
BEN,1940,0
BEN,1941,0
BEN,1942,0
BEN,1943,0
BEN,1944,0
BEN,1945,0
BEN,1946,0
BEN,1947,0
BEN,1948,0
BEN,1949,0
BEN,1950,0
BEN,1951,0
BEN,1952,0
BEN,1953,0
BEN,1954,0
BEN,1955,0
BEN,1956,0
BEN,1957,0
BEN,1958,0
BEN,1959,0
BEN,1960,1
BEN,1961,1
BEN,1962,1
BEN,1963,1
BEN,1964,1
BEN,1965,0
BEN,1966,0
BEN,1967,0
BEN,1969,0
BEN,1970,0
BEN,1971,0
BEN,1972,0
BEN,1973,0
BEN,1974,0
BEN,1975,0
BEN,1976,0
BEN,1977,0
BEN,1978,0
BEN,1979,0
BEN,1980,0
BEN,1981,0
BEN,1982,0
BEN,1983,0
BEN,1984,0
BEN,1985,0
BEN,1986,0
BEN,1987,0
BEN,1988,0
BEN,1989,0
BEN,1990,0
BEN,1991,1
BEN,1992,2
BEN,1993,2
BEN,1994,2
BEN,1995,2
BEN,1996,2
BEN,1997,2
BEN,1998,2
BEN,1999,2
BEN,2000,2
BEN,2001,2
BEN,2002,2
BEN,2003,2
BEN,2004,2
BEN,2005,2
BEN,2006,2
BEN,2007,2
BEN,2008,2
BEN,2009,2
BEN,2010,2
BEN,2011,2
BEN,2012,2
BEN,2013,2
BEN,2014,2
BEN,2015,2
BEN,2016,2
BEN,2017,2
BEN,2018,2
BEN,2019,1
BEN,2020,1
BEN,2021,1
BEN,2022,1
BEN,2023,1
BEN,2024,1
BEN,2025,1
BTN,1900,0
BTN,1901,0
BTN,1902,0
BTN,1903,0
BTN,1904,0
BTN,1905,0
BTN,1906,0
BTN,1907,0
BTN,1908,0
BTN,1909,0
BTN,1910,0
BTN,1911,0
BTN,1912,0
BTN,1913,0
BTN,1914,0
BTN,1915,0
BTN,1916,0
BTN,1917,0
BTN,1918,0
BTN,1919,0
BTN,1920,0
BTN,1921,0
BTN,1922,0
BTN,1923,0
BTN,1924,0
BTN,1925,0
BTN,1926,0
BTN,1927,0
BTN,1928,0
BTN,1929,0
BTN,1930,0
BTN,1931,0
BTN,1932,0
BTN,1933,0
BTN,1934,0
BTN,1935,0
BTN,1936,0
BTN,1937,0
BTN,1938,0
BTN,1939,0
BTN,1940,0
BTN,1941,0
BTN,1942,0
BTN,1943,0
BTN,1944,0
BTN,1945,0
BTN,1946,0
BTN,1947,0
BTN,1948,0
BTN,1949,0
BTN,1950,0
BTN,1951,0
BTN,1952,0
BTN,1953,0
BTN,1954,0
BTN,1955,0
BTN,1956,0
BTN,1957,0
BTN,1958,0
BTN,1959,0
BTN,1960,0
BTN,1961,0
BTN,1962,0
BTN,1963,0
BTN,1964,0
BTN,1965,0
BTN,1966,0
BTN,1967,0
BTN,1968,0
BTN,1969,0
BTN,1970,0
BTN,1971,0
BTN,1972,0
BTN,1973,0
BTN,1974,0
BTN,1975,0
BTN,1976,0
BTN,1977,0
BTN,1978,0
BTN,1979,0
BTN,1980,0
BTN,1981,0
BTN,1982,0
BTN,1983,0
BTN,1984,0
BTN,1985,0
BTN,1986,0
BTN,1987,0
BTN,1988,0
BTN,1989,0
BTN,1990,0
BTN,1991,0
BTN,1992,0
BTN,1993,0
BTN,1994,0
BTN,1995,0
BTN,1996,0
BTN,1997,0
BTN,1998,0
BTN,1999,0
BTN,2000,0
BTN,2001,0
BTN,2002,0
BTN,2003,0
BTN,2004,0
BTN,2005,0
BTN,2006,0
BTN,2007,0
BTN,2008,1
BTN,2009,3
BTN,2010,3
BTN,2011,3
BTN,2012,3
BTN,2013,2
BTN,2014,2
BTN,2015,2
BTN,2016,2
BTN,2017,2
BTN,2018,2
BTN,2019,2
BTN,2020,2
BTN,2021,3
BTN,2022,3
BTN,2023,3
BTN,2024,2
BTN,2025,2
BOL,1825,0
BOL,1826,0
BOL,1827,0
BOL,1828,0
BOL,1829,0
BOL,1830,0
BOL,1831,0
BOL,1832,0
BOL,1833,0
BOL,1834,0
BOL,1835,1
BOL,1836,1
BOL,1837,1
BOL,1838,0
BOL,1839,0
BOL,1840,0
BOL,1841,0
BOL,1842,1
BOL,1843,1
BOL,1844,1
BOL,1845,1
BOL,1846,1
BOL,1847,1
BOL,1848,1
BOL,1849,0
BOL,1850,0
BOL,1851,1
BOL,1852,1
BOL,1853,1
BOL,1854,1
BOL,1855,1
BOL,1856,1
BOL,1857,1
BOL,1858,0
BOL,1859,0
BOL,1860,0
BOL,1861,0
BOL,1862,1
BOL,1863,1
BOL,1864,0
BOL,1865,0
BOL,1866,0
BOL,1867,0
BOL,1868,0
BOL,1869,0
BOL,1870,0
BOL,1871,0
BOL,1872,1
BOL,1873,0
BOL,1874,0
BOL,1875,0
BOL,1876,0
BOL,1877,0
BOL,1878,0
BOL,1879,0
BOL,1880,1
BOL,1881,1
BOL,1882,1
BOL,1883,1
BOL,1884,1
BOL,1885,1
BOL,1886,1
BOL,1887,1
BOL,1888,0
BOL,1889,0
BOL,1890,0
BOL,1891,0
BOL,1892,1
BOL,1893,1
BOL,1894,1
BOL,1895,1
BOL,1896,1
BOL,1897,1
BOL,1898,1
BOL,1899,1
